ProductID,ProductName,Category,CurrentStock,ReorderLevel,UnitPrice,NewUnitPrice,StockValue,Supplier,LastRestockDate,NextRestockDate,WarehouseLocation,IsReorder,Shortage,OverStocked
33806,Door Frame,Hardware,57,80,$476.9,$47.7,"$2,718",Alpha Materials,6/12/2024,8/1/2025,Warehouse B,TRUE,23,Other
21017,Ceiling Board,Interior,476,80,$290.7,$29.1,"$13,838",Konga Wholesale,6/12/2024,15/12/2024,Warehouse A,FALSE,,OverStock
31966,Wallpaper Roll,Interior,320,100,$324.0,$32.4,"$10,369",Konga Wholesale,6/12/2024,3/1/2025,Warehouse A,FALSE,,OverStock
16590,Roofing Sheet,Building Materials,324,30,$167.8,$16.8,"$5,436",Jumia Supplies,6/12/2024,29/12/2024,Warehouse C,FALSE,,OverStock
65721,Window Glass,Hardware,399,40,$41.5,$4.1,"$1,655",MegaBuild Ltd,6/12/2024,9/1/2025,Warehouse C,FALSE,,OverStock
31773,Cement Bag,Building Materials,425,80,$327.0,$32.7,"$13,897",MegaBuild Ltd,6/12/2024,18/12/2024,Warehouse C,FALSE,,OverStock
89211,Shower Set,Hardware,120,100,$30.8,$3.1,$370,Alpha Materials,6/12/2024,7/1/2025,Warehouse A,FALSE,,Other
29589,PVC Pipe,Plumbing,97,30,$105.4,$10.5,"$1,023",MegaBuild Ltd,6/12/2024,30/12/2024,Warehouse B,FALSE,,OverStock
87700,Door Frame,Hardware,403,40,$361.9,$36.2,"$14,583",Jumia Supplies,6/12/2024,23/12/2024,Warehouse C,FALSE,,OverStock
20816,Concrete Block,Building Materials,413,20,$171.5,$17.2,"$7,083",Jumia Supplies,5/12/2024,14/12/2024,Warehouse C,FALSE,,OverStock
30566,Paint Bucket,Interior,174,30,$428.8,$42.9,"$7,461",Jumia Supplies,5/12/2024,21/12/2024,Warehouse B,FALSE,,OverStock
23780,Concrete Block,Building Materials,157,40,$174.3,$17.4,"$2,737",Alpha Materials,5/12/2024,31/12/2024,Warehouse A,FALSE,,OverStock
44523,Window Glass,Hardware,143,100,$460.4,$46.0,"$6,584",Konga Wholesale,5/12/2024,7/1/2025,Warehouse A,FALSE,,Other
28243,Concrete Block,Building Materials,7,50,$64.0,$6.4,$45,FixRight Depot,5/12/2024,27/12/2024,Warehouse B,TRUE,43,Other
43945,Bulb Pack,Electrical,255,40,$327.2,$32.7,"$8,344",Konga Wholesale,5/12/2024,8/1/2025,Warehouse C,FALSE,,OverStock
46843,Cement Bag,Building Materials,238,100,$233.1,$23.3,"$5,547",Konga Wholesale,5/12/2024,11/1/2025,Warehouse C,FALSE,,Other
51813,Wallpaper Roll,Interior,84,150,$304.9,$30.5,"$2,561",Konga Wholesale,5/12/2024,2/1/2025,Warehouse C,TRUE,66,Other
81739,Shower Set,Hardware,424,50,$79.6,$8.0,"$3,374",Jumia Supplies,5/12/2024,5/1/2025,Warehouse C,FALSE,,OverStock
28632,Electrical Cable,Electrical,233,40,$246.9,$24.7,"$5,753",FixRight Depot,4/12/2024,9/12/2024,Warehouse A,FALSE,,OverStock
29715,Electrical Cable,Electrical,290,150,$219.7,$22.0,"$6,371",Alpha Materials,4/12/2024,5/1/2025,Warehouse A,FALSE,,Other
57369,Window Glass,Hardware,144,40,$357.8,$35.8,"$5,152",Alpha Materials,4/12/2024,22/12/2024,Warehouse C,FALSE,,OverStock
34578,Cement Bag,Building Materials,378,30,$260.1,$26.0,"$9,830",Konga Wholesale,3/12/2024,24/12/2024,Warehouse B,FALSE,,OverStock
95961,Door Frame,Hardware,196,20,$30.2,$3.0,$593,Alpha Materials,3/12/2024,25/12/2024,Warehouse B,FALSE,,OverStock
28100,Concrete Block,Building Materials,153,100,$481.0,$48.1,"$7,359",Konga Wholesale,3/12/2024,8/1/2025,Warehouse B,FALSE,,Other
14535,Paint Bucket,Interior,83,40,$57.1,$5.7,$474,FixRight Depot,3/12/2024,2/1/2025,Warehouse A,FALSE,,Other
79000,Bulb Pack,Electrical,148,100,$340.4,$34.0,"$5,038",FixRight Depot,3/12/2024,12/12/2024,Warehouse B,FALSE,,Other
97110,Ceiling Board,Interior,360,20,$249.8,$25.0,"$8,994",Jumia Supplies,3/12/2024,26/12/2024,Warehouse C,FALSE,,OverStock
38702,PVC Pipe,Plumbing,260,100,$381.9,$38.2,"$9,929",Konga Wholesale,3/12/2024,12/12/2024,Warehouse A,FALSE,,Other
31661,Shower Set,Hardware,353,20,$218.2,$21.8,"$7,702",MegaBuild Ltd,3/12/2024,21/12/2024,Warehouse A,FALSE,,OverStock
48639,Toilet Seat,Hardware,434,30,$162.4,$16.2,"$7,048",Alpha Materials,3/12/2024,21/12/2024,Warehouse A,FALSE,,OverStock
57304,Kitchen Sink,Plumbing,147,40,$299.6,$30.0,"$4,404",MegaBuild Ltd,2/12/2024,9/1/2025,Warehouse B,FALSE,,OverStock
82307,Electrical Cable,Electrical,93,80,$27.5,$2.8,$256,Jumia Supplies,2/12/2024,25/12/2024,Warehouse B,FALSE,,Other
86106,Kitchen Sink,Plumbing,133,80,$167.4,$16.7,"$2,227",MegaBuild Ltd,2/12/2024,30/12/2024,Warehouse C,FALSE,,Other
36849,PVC Pipe,Plumbing,455,40,$143.3,$14.3,"$6,519",Konga Wholesale,2/12/2024,6/1/2025,Warehouse A,FALSE,,OverStock
65283,Switch Box,Electrical,162,40,$260.9,$26.1,"$4,227",MegaBuild Ltd,2/12/2024,3/1/2025,Warehouse C,FALSE,,OverStock
30125,Kitchen Sink,Plumbing,125,30,$152.7,$15.3,"$1,909",FixRight Depot,2/12/2024,30/12/2024,Warehouse A,FALSE,,OverStock
54397,Window Glass,Hardware,65,100,$370.8,$37.1,"$2,410",MegaBuild Ltd,2/12/2024,29/12/2024,Warehouse A,TRUE,35,Other
80423,Floor Tiles,Interior,106,40,$491.4,$49.1,"$5,209",FixRight Depot,2/12/2024,1/1/2025,Warehouse A,FALSE,,Other
97191,Kitchen Sink,Plumbing,65,150,$278.2,$27.8,"$1,808",FixRight Depot,2/12/2024,24/12/2024,Warehouse C,TRUE,85,Other
10891,Concrete Block,Building Materials,491,20,$348.6,$34.9,"$17,114",Alpha Materials,2/12/2024,8/1/2025,Warehouse B,FALSE,,OverStock
40497,Electrical Cable,Electrical,183,40,$277.0,$27.7,"$5,070",FixRight Depot,2/12/2024,9/12/2024,Warehouse B,FALSE,,OverStock
21116,Wallpaper Roll,Interior,453,50,$87.2,$8.7,"$3,950",Konga Wholesale,1/12/2024,8/12/2024,Warehouse C,FALSE,,OverStock
37564,Ceiling Board,Interior,419,100,$265.1,$26.5,"$11,108",FixRight Depot,1/12/2024,30/12/2024,Warehouse B,FALSE,,OverStock
47116,PVC Pipe,Plumbing,243,20,$362.8,$36.3,"$8,817",Alpha Materials,1/12/2024,29/12/2024,Warehouse C,FALSE,,OverStock
75206,Electrical Cable,Electrical,190,150,$494.5,$49.4,"$9,395",FixRight Depot,1/12/2024,26/12/2024,Warehouse A,FALSE,,Other
71483,Window Glass,Hardware,467,50,$419.9,$42.0,"$19,611",Jumia Supplies,1/12/2024,30/12/2024,Warehouse B,FALSE,,OverStock
25330,Roofing Sheet,Building Materials,334,50,$165.8,$16.6,"$5,537",Jumia Supplies,1/12/2024,31/12/2024,Warehouse C,FALSE,,OverStock
79768,PVC Pipe,Plumbing,85,30,$159.9,$16.0,"$1,359",Konga Wholesale,30/11/2024,11/12/2024,Warehouse B,FALSE,,Other
97999,Cement Bag,Building Materials,81,30,$259.1,$25.9,"$2,099",Alpha Materials,30/11/2024,24/12/2024,Warehouse C,FALSE,,Other
98757,Cement Bag,Building Materials,287,50,$44.1,$4.4,"$1,265",MegaBuild Ltd,30/11/2024,8/12/2024,Warehouse B,FALSE,,OverStock
82495,PVC Pipe,Plumbing,132,40,$258.8,$25.9,"$3,416",Konga Wholesale,30/11/2024,10/12/2024,Warehouse B,FALSE,,OverStock
28989,Toilet Seat,Hardware,431,80,$40.1,$4.0,"$1,726",Alpha Materials,30/11/2024,18/12/2024,Warehouse B,FALSE,,OverStock
89271,Cement Bag,Building Materials,116,150,$399.1,$39.9,"$4,629",MegaBuild Ltd,30/11/2024,19/12/2024,Warehouse B,TRUE,34,Other
24506,PVC Pipe,Plumbing,464,50,$66.0,$6.6,"$3,064",Alpha Materials,29/11/2024,26/12/2024,Warehouse C,FALSE,,OverStock
33649,Door Frame,Hardware,33,100,$131.5,$13.2,$434,MegaBuild Ltd,29/11/2024,1/1/2025,Warehouse B,TRUE,67,Other
99922,Cement Bag,Building Materials,217,80,$396.3,$39.6,"$8,600",Konga Wholesale,29/11/2024,27/12/2024,Warehouse C,FALSE,,Other
93247,Bulb Pack,Electrical,481,80,$490.9,$49.1,"$23,612",Konga Wholesale,29/11/2024,28/12/2024,Warehouse A,FALSE,,OverStock
85507,Cement Bag,Building Materials,31,100,$141.3,$14.1,$438,Jumia Supplies,29/11/2024,20/12/2024,Warehouse C,TRUE,69,Other
69902,Bulb Pack,Electrical,447,50,$28.8,$2.9,"$1,287",MegaBuild Ltd,28/11/2024,3/12/2024,Warehouse C,FALSE,,OverStock
45670,Ceiling Board,Interior,285,50,$127.5,$12.7,"$3,633",FixRight Depot,28/11/2024,2/1/2025,Warehouse C,FALSE,,OverStock
83664,Water Heater,Plumbing,91,40,$170.4,$17.0,"$1,550",FixRight Depot,28/11/2024,22/12/2024,Warehouse C,FALSE,,Other
24066,Door Frame,Hardware,162,50,$341.3,$34.1,"$5,528",Alpha Materials,28/11/2024,14/12/2024,Warehouse B,FALSE,,OverStock
68812,Switch Box,Electrical,454,100,$203.3,$20.3,"$9,230",Konga Wholesale,28/11/2024,4/12/2024,Warehouse B,FALSE,,OverStock
51316,Roofing Sheet,Building Materials,251,40,$490.7,$49.1,"$12,316",Jumia Supplies,27/11/2024,12/12/2024,Warehouse B,FALSE,,OverStock
16587,Electrical Cable,Electrical,81,80,$372.1,$37.2,"$3,014",Jumia Supplies,27/11/2024,20/12/2024,Warehouse C,FALSE,,Other
20956,Floor Tiles,Interior,29,40,$268.5,$26.8,$779,Konga Wholesale,27/11/2024,27/12/2024,Warehouse C,TRUE,11,Other
12365,Door Frame,Hardware,197,20,$293.8,$29.4,"$5,788",MegaBuild Ltd,27/11/2024,28/12/2024,Warehouse C,FALSE,,OverStock
71526,Water Heater,Plumbing,0,40,$166.7,$16.7,$0,Jumia Supplies,27/11/2024,21/12/2024,Warehouse B,TRUE,40,Other
46688,Cement Bag,Building Materials,23,40,$195.9,$19.6,$450,Konga Wholesale,27/11/2024,23/12/2024,Warehouse A,TRUE,17,Other
68543,Cement Bag,Building Materials,189,40,$442.1,$44.2,"$8,356",FixRight Depot,27/11/2024,27/12/2024,Warehouse A,FALSE,,OverStock
40367,Water Heater,Plumbing,238,50,$426.3,$42.6,"$10,146",Jumia Supplies,27/11/2024,9/12/2024,Warehouse A,FALSE,,OverStock
63913,Roofing Sheet,Building Materials,204,80,$205.1,$20.5,"$4,185",Alpha Materials,27/11/2024,17/12/2024,Warehouse A,FALSE,,Other
47879,Bulb Pack,Electrical,260,150,$293.9,$29.4,"$7,642",MegaBuild Ltd,27/11/2024,13/12/2024,Warehouse B,FALSE,,Other
79959,Roofing Sheet,Building Materials,275,20,$333.9,$33.4,"$9,181",Konga Wholesale,26/11/2024,15/12/2024,Warehouse C,FALSE,,OverStock
19719,Water Heater,Plumbing,278,40,$401.9,$40.2,"$11,173",MegaBuild Ltd,26/11/2024,28/12/2024,Warehouse C,FALSE,,OverStock
31818,Toilet Seat,Hardware,174,30,$7.2,$0.7,$125,MegaBuild Ltd,26/11/2024,11/12/2024,Warehouse C,FALSE,,OverStock
76714,Roofing Sheet,Building Materials,287,150,$85.1,$8.5,"$2,442",Konga Wholesale,26/11/2024,13/12/2024,Warehouse B,FALSE,,Other
32942,PVC Pipe,Plumbing,161,50,$265.9,$26.6,"$4,281",FixRight Depot,26/11/2024,13/12/2024,Warehouse A,FALSE,,OverStock
27905,Switch Box,Electrical,459,20,$357.8,$35.8,"$16,422",Konga Wholesale,26/11/2024,9/12/2024,Warehouse A,FALSE,,OverStock
96027,Toilet Seat,Hardware,322,20,$480.8,$48.1,"$15,481",MegaBuild Ltd,25/11/2024,28/12/2024,Warehouse A,FALSE,,OverStock
50097,Window Glass,Hardware,68,30,$36.3,$3.6,$247,Alpha Materials,25/11/2024,24/12/2024,Warehouse B,FALSE,,Other
30823,Electrical Cable,Electrical,33,50,$280.9,$28.1,$927,Alpha Materials,25/11/2024,9/12/2024,Warehouse C,TRUE,17,Other
52915,Wallpaper Roll,Interior,122,40,$94.7,$9.5,"$1,156",Konga Wholesale,25/11/2024,2/1/2025,Warehouse B,FALSE,,OverStock
95078,Roofing Sheet,Building Materials,78,80,$414.1,$41.4,"$3,230",Jumia Supplies,25/11/2024,31/12/2024,Warehouse A,TRUE,2,Other
48286,Toilet Seat,Hardware,162,20,$492.3,$49.2,"$7,975",MegaBuild Ltd,25/11/2024,22/12/2024,Warehouse A,FALSE,,OverStock
71829,Toilet Seat,Hardware,257,50,$82.4,$8.2,"$2,117",Alpha Materials,25/11/2024,2/12/2024,Warehouse B,FALSE,,OverStock
16405,Electrical Cable,Electrical,356,50,$249.5,$25.0,"$8,883",Konga Wholesale,25/11/2024,21/12/2024,Warehouse B,FALSE,,OverStock
78071,Window Glass,Hardware,414,100,$258.3,$25.8,"$10,692",Konga Wholesale,25/11/2024,8/12/2024,Warehouse B,FALSE,,OverStock
92035,Floor Tiles,Interior,364,40,$104.2,$10.4,"$3,794",Alpha Materials,24/11/2024,6/12/2024,Warehouse A,FALSE,,OverStock
23861,Toilet Seat,Hardware,21,50,$448.4,$44.8,$942,FixRight Depot,24/11/2024,17/12/2024,Warehouse C,TRUE,29,Other
71040,Door Frame,Hardware,249,20,$390.5,$39.0,"$9,723",Alpha Materials,24/11/2024,30/12/2024,Warehouse C,FALSE,,OverStock
75729,PVC Pipe,Plumbing,464,80,$295.2,$29.5,"$13,697",Jumia Supplies,24/11/2024,4/12/2024,Warehouse C,FALSE,,OverStock
23792,Cement Bag,Building Materials,325,50,$349.2,$34.9,"$11,350",MegaBuild Ltd,24/11/2024,10/12/2024,Warehouse C,FALSE,,OverStock
34610,Bulb Pack,Electrical,100,150,$156.2,$15.6,"$1,562",Alpha Materials,24/11/2024,9/12/2024,Warehouse A,TRUE,50,Other
96124,Roofing Sheet,Building Materials,460,20,$150.5,$15.1,"$6,923",Konga Wholesale,23/11/2024,24/12/2024,Warehouse B,FALSE,,OverStock
58821,Switch Box,Electrical,197,50,$414.6,$41.5,"$8,168",Jumia Supplies,23/11/2024,28/11/2024,Warehouse A,FALSE,,OverStock
25070,Concrete Block,Building Materials,422,150,$119.5,$11.9,"$5,042",MegaBuild Ltd,23/11/2024,22/12/2024,Warehouse A,FALSE,,Other
34172,Electrical Cable,Electrical,48,40,$381.2,$38.1,"$1,830",Alpha Materials,23/11/2024,29/12/2024,Warehouse C,FALSE,,Other
51474,Cement Bag,Building Materials,447,100,$487.4,$48.7,"$21,785",FixRight Depot,23/11/2024,20/12/2024,Warehouse A,FALSE,,OverStock
72592,Cement Bag,Building Materials,14,80,$41.9,$4.2,$59,FixRight Depot,22/11/2024,5/12/2024,Warehouse C,TRUE,66,Other
29446,Door Frame,Hardware,160,30,$361.4,$36.1,"$5,782",Jumia Supplies,22/11/2024,18/12/2024,Warehouse A,FALSE,,OverStock
54910,Electrical Cable,Electrical,394,150,$54.3,$5.4,"$2,139",MegaBuild Ltd,22/11/2024,22/12/2024,Warehouse C,FALSE,,Other
17436,Kitchen Sink,Plumbing,312,80,$315.0,$31.5,"$9,828",MegaBuild Ltd,22/11/2024,5/12/2024,Warehouse C,FALSE,,OverStock
88267,Concrete Block,Building Materials,235,100,$33.7,$3.4,$792,Jumia Supplies,22/11/2024,3/12/2024,Warehouse B,FALSE,,Other
70712,Concrete Block,Building Materials,164,100,$361.8,$36.2,"$5,934",FixRight Depot,22/11/2024,3/12/2024,Warehouse C,FALSE,,Other
25338,Water Heater,Plumbing,341,20,$23.5,$2.3,$801,FixRight Depot,21/11/2024,10/12/2024,Warehouse A,FALSE,,OverStock
43174,Wallpaper Roll,Interior,270,40,$383.6,$38.4,"$10,358",Konga Wholesale,21/11/2024,16/12/2024,Warehouse C,FALSE,,OverStock
53880,Water Heater,Plumbing,124,20,$254.2,$25.4,"$3,152",FixRight Depot,21/11/2024,17/12/2024,Warehouse A,FALSE,,OverStock
77906,Bulb Pack,Electrical,130,150,$19.0,$1.9,$247,MegaBuild Ltd,21/11/2024,14/12/2024,Warehouse C,TRUE,20,Other
84947,Floor Tiles,Interior,332,50,$201.8,$20.2,"$6,701",Alpha Materials,21/11/2024,3/12/2024,Warehouse A,FALSE,,OverStock
35905,Window Glass,Hardware,379,30,$14.8,$1.5,$559,Alpha Materials,21/11/2024,12/12/2024,Warehouse B,FALSE,,OverStock
45050,Electrical Cable,Electrical,73,20,$102.7,$10.3,$749,Jumia Supplies,21/11/2024,14/12/2024,Warehouse A,FALSE,,OverStock
13420,Wallpaper Roll,Interior,47,20,$16.7,$1.7,$79,FixRight Depot,21/11/2024,11/12/2024,Warehouse B,FALSE,,Other
10792,Concrete Block,Building Materials,447,150,$286.6,$28.7,"$12,810",FixRight Depot,21/11/2024,26/11/2024,Warehouse C,FALSE,,Other
75733,Switch Box,Electrical,400,150,$402.6,$40.3,"$16,102",Konga Wholesale,20/11/2024,28/12/2024,Warehouse C,FALSE,,Other
65426,Kitchen Sink,Plumbing,58,150,$69.3,$6.9,$402,Jumia Supplies,20/11/2024,19/12/2024,Warehouse A,TRUE,92,Other
52359,Roofing Sheet,Building Materials,387,20,$74.6,$7.5,"$2,886",Konga Wholesale,20/11/2024,24/12/2024,Warehouse C,FALSE,,OverStock
35917,Window Glass,Hardware,16,30,$485.5,$48.5,$777,Jumia Supplies,20/11/2024,22/12/2024,Warehouse A,TRUE,14,Other
49867,Bulb Pack,Electrical,74,100,$160.1,$16.0,"$1,185",Konga Wholesale,20/11/2024,13/12/2024,Warehouse B,TRUE,26,Other
24260,Door Frame,Hardware,299,30,$310.1,$31.0,"$9,270",FixRight Depot,20/11/2024,28/11/2024,Warehouse C,FALSE,,OverStock
46943,Bulb Pack,Electrical,422,20,$149.3,$14.9,"$6,298",Jumia Supplies,20/11/2024,30/11/2024,Warehouse B,FALSE,,OverStock
78945,Toilet Seat,Hardware,386,30,$498.7,$49.9,"$19,251",MegaBuild Ltd,20/11/2024,13/12/2024,Warehouse A,FALSE,,OverStock
44651,Door Frame,Hardware,233,80,$162.6,$16.3,"$3,788",FixRight Depot,20/11/2024,25/12/2024,Warehouse B,FALSE,,Other
52348,Cement Bag,Building Materials,159,150,$222.8,$22.3,"$3,543",MegaBuild Ltd,20/11/2024,20/12/2024,Warehouse B,FALSE,,Other
46067,Roofing Sheet,Building Materials,352,50,$402.0,$40.2,"$14,149",Jumia Supplies,20/11/2024,29/11/2024,Warehouse A,FALSE,,OverStock
48474,Concrete Block,Building Materials,332,80,$261.6,$26.2,"$8,685",MegaBuild Ltd,20/11/2024,8/12/2024,Warehouse A,FALSE,,OverStock
26945,Kitchen Sink,Plumbing,428,40,$28.4,$2.8,"$1,217",Jumia Supplies,19/11/2024,12/12/2024,Warehouse B,FALSE,,OverStock
71713,Water Heater,Plumbing,143,30,$89.7,$9.0,"$1,283",FixRight Depot,19/11/2024,30/11/2024,Warehouse A,FALSE,,OverStock
45502,Concrete Block,Building Materials,4,100,$48.8,$4.9,$20,FixRight Depot,19/11/2024,17/12/2024,Warehouse A,TRUE,96,Other
33434,Floor Tiles,Interior,186,100,$226.2,$22.6,"$4,207",Konga Wholesale,19/11/2024,10/12/2024,Warehouse B,FALSE,,Other
89951,Floor Tiles,Interior,124,50,$311.1,$31.1,"$3,857",Konga Wholesale,19/11/2024,4/12/2024,Warehouse B,FALSE,,Other
82991,PVC Pipe,Plumbing,489,150,$422.9,$42.3,"$20,679",MegaBuild Ltd,18/11/2024,16/12/2024,Warehouse C,FALSE,,OverStock
81719,Toilet Seat,Hardware,317,80,$453.7,$45.4,"$14,383",Konga Wholesale,18/11/2024,26/12/2024,Warehouse A,FALSE,,OverStock
35518,Cement Bag,Building Materials,224,40,$159.4,$15.9,"$3,570",Alpha Materials,18/11/2024,27/11/2024,Warehouse C,FALSE,,OverStock
38561,Shower Set,Hardware,333,20,$20.6,$2.1,$686,Jumia Supplies,18/11/2024,18/12/2024,Warehouse B,FALSE,,OverStock
66247,Roofing Sheet,Building Materials,394,150,$338.0,$33.8,"$13,316",FixRight Depot,18/11/2024,6/12/2024,Warehouse C,FALSE,,Other
12413,Floor Tiles,Interior,239,50,$327.1,$32.7,"$7,818",MegaBuild Ltd,18/11/2024,15/12/2024,Warehouse B,FALSE,,OverStock
57096,Electrical Cable,Electrical,195,30,$241.6,$24.2,"$4,711",Jumia Supplies,18/11/2024,24/11/2024,Warehouse A,FALSE,,OverStock
23898,Cement Bag,Building Materials,137,40,$361.6,$36.2,"$4,953",Jumia Supplies,18/11/2024,26/11/2024,Warehouse A,FALSE,,OverStock
59108,Electrical Cable,Electrical,442,150,$392.3,$39.2,"$17,341",MegaBuild Ltd,18/11/2024,24/11/2024,Warehouse B,FALSE,,Other
34519,Door Frame,Hardware,321,80,$417.7,$41.8,"$13,409",FixRight Depot,17/11/2024,17/12/2024,Warehouse C,FALSE,,OverStock
32738,Door Frame,Hardware,86,20,$8.1,$0.8,$69,MegaBuild Ltd,17/11/2024,10/12/2024,Warehouse B,FALSE,,OverStock
30545,Ceiling Board,Interior,487,40,$422.5,$42.3,"$20,577",Konga Wholesale,17/11/2024,6/12/2024,Warehouse A,FALSE,,OverStock
64240,Concrete Block,Building Materials,420,40,$492.2,$49.2,"$20,671",Alpha Materials,17/11/2024,12/12/2024,Warehouse B,FALSE,,OverStock
39992,Switch Box,Electrical,450,100,$499.0,$49.9,"$22,454",MegaBuild Ltd,17/11/2024,5/12/2024,Warehouse C,FALSE,,OverStock
41276,Electrical Cable,Electrical,156,80,$144.4,$14.4,"$2,253",Jumia Supplies,17/11/2024,26/12/2024,Warehouse B,FALSE,,Other
29189,Kitchen Sink,Plumbing,237,20,$200.1,$20.0,"$4,741",Jumia Supplies,17/11/2024,18/12/2024,Warehouse C,FALSE,,OverStock
43458,Toilet Seat,Hardware,173,40,$310.3,$31.0,"$5,368",MegaBuild Ltd,16/11/2024,17/12/2024,Warehouse A,FALSE,,OverStock
85955,Door Frame,Hardware,1,20,$337.7,$33.8,$34,Alpha Materials,16/11/2024,10/12/2024,Warehouse A,TRUE,19,Other
14601,Switch Box,Electrical,198,80,$91.0,$9.1,"$1,801",Konga Wholesale,16/11/2024,4/12/2024,Warehouse B,FALSE,,Other
60333,Floor Tiles,Interior,98,150,$418.3,$41.8,"$4,100",Konga Wholesale,16/11/2024,19/12/2024,Warehouse A,TRUE,52,Other
74555,Floor Tiles,Interior,247,50,$421.6,$42.2,"$10,414",FixRight Depot,16/11/2024,25/12/2024,Warehouse A,FALSE,,OverStock
23403,Shower Set,Hardware,168,30,$405.9,$40.6,"$6,819",MegaBuild Ltd,16/11/2024,5/12/2024,Warehouse C,FALSE,,OverStock
85703,PVC Pipe,Plumbing,100,100,$450.3,$45.0,"$4,503",Konga Wholesale,15/11/2024,23/12/2024,Warehouse A,FALSE,,Other
14358,Door Frame,Hardware,440,100,$75.2,$7.5,"$3,308",Alpha Materials,15/11/2024,24/12/2024,Warehouse B,FALSE,,OverStock
65512,Toilet Seat,Hardware,245,50,$201.5,$20.1,"$4,937",MegaBuild Ltd,15/11/2024,12/12/2024,Warehouse C,FALSE,,OverStock
15190,Electrical Cable,Electrical,324,20,$61.5,$6.2,"$1,993",FixRight Depot,15/11/2024,12/12/2024,Warehouse A,FALSE,,OverStock
38797,Ceiling Board,Interior,267,80,$200.4,$20.0,"$5,351",MegaBuild Ltd,15/11/2024,28/11/2024,Warehouse B,FALSE,,OverStock
44866,Door Frame,Hardware,399,150,$182.5,$18.2,"$7,280",MegaBuild Ltd,15/11/2024,21/12/2024,Warehouse B,FALSE,,Other
43971,Door Frame,Hardware,311,30,$407.5,$40.7,"$12,673",Jumia Supplies,15/11/2024,27/11/2024,Warehouse A,FALSE,,OverStock
69169,Electrical Cable,Electrical,442,80,$305.6,$30.6,"$13,509",Jumia Supplies,15/11/2024,21/11/2024,Warehouse A,FALSE,,OverStock
48664,Paint Bucket,Interior,178,40,$283.5,$28.4,"$5,047",FixRight Depot,15/11/2024,27/11/2024,Warehouse B,FALSE,,OverStock
80063,Paint Bucket,Interior,315,80,$451.6,$45.2,"$14,227",FixRight Depot,15/11/2024,3/12/2024,Warehouse B,FALSE,,OverStock
29216,Water Heater,Plumbing,12,30,$48.5,$4.8,$58,Jumia Supplies,14/11/2024,27/11/2024,Warehouse C,TRUE,18,Other
35991,Toilet Seat,Hardware,403,80,$166.0,$16.6,"$6,690",MegaBuild Ltd,14/11/2024,28/11/2024,Warehouse B,FALSE,,OverStock
53856,Wallpaper Roll,Interior,400,150,$103.6,$10.4,"$4,145",Jumia Supplies,14/11/2024,1/12/2024,Warehouse B,FALSE,,Other
53826,Water Heater,Plumbing,190,40,$460.9,$46.1,"$8,758",MegaBuild Ltd,14/11/2024,13/12/2024,Warehouse A,FALSE,,OverStock
25791,Cement Bag,Building Materials,320,100,$444.0,$44.4,"$14,209",FixRight Depot,14/11/2024,22/12/2024,Warehouse B,FALSE,,OverStock
28910,Switch Box,Electrical,354,100,$160.6,$16.1,"$5,683",Alpha Materials,14/11/2024,26/11/2024,Warehouse B,FALSE,,OverStock
25636,Roofing Sheet,Building Materials,225,20,$181.0,$18.1,"$4,071",Alpha Materials,14/11/2024,15/12/2024,Warehouse A,FALSE,,OverStock
72235,Floor Tiles,Interior,100,100,$472.4,$47.2,"$4,724",Jumia Supplies,14/11/2024,25/11/2024,Warehouse B,FALSE,,Other
29513,Toilet Seat,Hardware,157,30,$199.4,$19.9,"$3,131",Konga Wholesale,14/11/2024,15/12/2024,Warehouse C,FALSE,,OverStock
50916,Electrical Cable,Electrical,158,80,$347.2,$34.7,"$5,486",MegaBuild Ltd,14/11/2024,19/12/2024,Warehouse C,FALSE,,Other
62733,Bulb Pack,Electrical,159,20,$204.9,$20.5,"$3,258",MegaBuild Ltd,13/11/2024,29/11/2024,Warehouse C,FALSE,,OverStock
15463,Kitchen Sink,Plumbing,340,80,$288.2,$28.8,"$9,797",Alpha Materials,13/11/2024,26/11/2024,Warehouse A,FALSE,,OverStock
81327,Wallpaper Roll,Interior,401,80,$271.4,$27.1,"$10,882",MegaBuild Ltd,13/11/2024,10/12/2024,Warehouse C,FALSE,,OverStock
74320,PVC Pipe,Plumbing,122,100,$177.1,$17.7,"$2,161",MegaBuild Ltd,13/11/2024,15/12/2024,Warehouse C,FALSE,,Other
61134,Water Heater,Plumbing,356,40,$43.3,$4.3,"$1,540",MegaBuild Ltd,13/11/2024,28/11/2024,Warehouse A,FALSE,,OverStock
24052,Water Heater,Plumbing,299,100,$32.3,$3.2,$966,Konga Wholesale,13/11/2024,27/11/2024,Warehouse A,FALSE,,Other
84232,Concrete Block,Building Materials,156,20,$51.6,$5.2,$805,FixRight Depot,13/11/2024,17/12/2024,Warehouse C,FALSE,,OverStock
95549,Wallpaper Roll,Interior,336,80,$419.5,$41.9,"$14,094",FixRight Depot,12/11/2024,23/11/2024,Warehouse A,FALSE,,OverStock
81621,Electrical Cable,Electrical,65,20,$356.1,$35.6,"$2,315",Jumia Supplies,12/11/2024,19/11/2024,Warehouse C,FALSE,,OverStock
